,YEAR,MONTH,DAY,STID,TMIN (F)
4461,2014,9,17,NRMN,69.6
4462,2014,9,18,NRMN,67.96
4463,2014,9,19,NRMN,63.03
4464,2014,9,20,NRMN,68.99
4465,2014,9,21,NRMN,65.89
4466,2014,9,22,NRMN,57.79
4467,2014,9,23,NRMN,56.59
4468,2014,9,24,NRMN,60.22
4469,2014,9,25,NRMN,55.44
4470,2014,9,26,NRMN,59.04
4471,2014,9,27,NRMN,62.4
4472,2014,9,28,NRMN,56.44
4473,2014,9,29,NRMN,57.96
4474,2014,9,30,NRMN,64.4
4475,2014,10,1,NRMN,71.42
4476,2014,10,2,NRMN,55.53
4477,2014,10,3,NRMN,43.73
4478,2014,10,4,NRMN,38.77
4479,2014,10,5,NRMN,51.84
4480,2014,10,6,NRMN,54.57
4481,2014,10,7,NRMN,63.64
4482,2014,10,8,NRMN,64.96
4483,2014,10,9,NRMN,70.11
4484,2014,10,10,NRMN,52.05
4485,2014,10,11,NRMN,48.79
4486,2014,10,12,NRMN,50.31
4487,2014,10,13,NRMN,49.37
4488,2014,10,14,NRMN,45.73
4489,2014,10,15,NRMN,42.49
4490,2014,10,16,NRMN,52.84
4491,2014,10,17,NRMN,56.62
4492,2014,10,18,NRMN,50.22
4493,2014,10,19,NRMN,47.35
4494,2014,10,20,NRMN,56.82
4495,2014,10,21,NRMN,55.11
4496,2014,10,22,NRMN,58.23
4497,2014,10,23,NRMN,59.54
4498,2014,10,24,NRMN,57.4
4499,2014,10,25,NRMN,60.62
4500,2014,10,26,NRMN,61.63
4501,2014,10,27,NRMN,64.08
4502,2014,10,28,NRMN,44.65
4503,2014,10,29,NRMN,38.75
4504,2014,10,30,NRMN,48.29
4505,2014,10,31,NRMN,35.39
4506,2014,11,1,NRMN,30.9
4507,2014,11,2,NRMN,44.57
4508,2014,11,3,NRMN,51.75
4509,2014,11,4,NRMN,45.83
4510,2014,11,5,NRMN,41.41
4511,2014,11,6,NRMN,39.27
4512,2014,11,7,NRMN,38.48
4513,2014,11,8,NRMN,37.9
4514,2014,11,9,NRMN,36.55
4515,2014,11,10,NRMN,38.25
4516,2014,11,11,NRMN,28.29
4517,2014,11,12,NRMN,21.33
4518,2014,11,13,NRMN,21.88
4519,2014,11,14,NRMN,21.8
4520,2014,11,15,NRMN,28.58
4521,2014,11,16,NRMN,21.23
4522,2014,11,17,NRMN,16.99
4523,2014,11,18,NRMN,20.65
4524,2014,11,19,NRMN,34.06
4525,2014,11,20,NRMN,31.67
4526,2014,11,21,NRMN,44.87
4527,2014,11,22,NRMN,54.32
4528,2014,11,23,NRMN,42.02
4529,2014,11,24,NRMN,34.12
4530,2014,11,25,NRMN,28.87
4531,2014,11,26,NRMN,36.11
4532,2014,11,27,NRMN,27.19
4533,2014,11,28,NRMN,39.89
4534,2014,11,29,NRMN,51.76
4535,2014,11,30,NRMN,29.19
4536,2014,12,1,NRMN,23.52
4537,2014,12,2,NRMN,22.96
4538,2014,12,3,NRMN,37.09
4539,2014,12,4,NRMN,42.86
4540,2014,12,5,NRMN,49.17
4541,2014,12,6,NRMN,41.66
4542,2014,12,7,NRMN,40.48
4543,2014,12,8,NRMN,39.57
4544,2014,12,9,NRMN,33.27
4545,2014,12,10,NRMN,31.99
4546,2014,12,11,NRMN,44.27
4547,2014,12,12,NRMN,45.36
4548,2014,12,13,NRMN,49.19
4549,2014,12,14,NRMN,52.84
4550,2014,12,15,NRMN,38.77
4551,2014,12,16,NRMN,32.17
4552,2014,12,17,NRMN,33.74
4553,2014,12,18,NRMN,37.45
4554,2014,12,19,NRMN,38.06
4555,2014,12,20,NRMN,38.13
4556,2014,12,21,NRMN,41.34
4557,2014,12,22,NRMN,42.78
4558,2014,12,23,NRMN,38.16
4559,2014,12,24,NRMN,34.37
4560,2014,12,25,NRMN,32.82
4561,2014,12,26,NRMN,36.67
4562,2014,12,27,NRMN,21.68
4563,2014,12,28,NRMN,17.97
4564,2014,12,29,NRMN,26.89
4565,2014,12,30,NRMN,20.58
4566,2014,12,31,NRMN,17.35
4567,2015,1,1,NRMN,23.99
4568,2015,1,2,NRMN,30.3
4569,2015,1,3,NRMN,34.12
4570,2015,1,4,NRMN,16.86
4571,2015,1,5,NRMN,15.22
4572,2015,1,6,NRMN,25.97
4573,2015,1,7,NRMN,12.07
4574,2015,1,8,NRMN,10.36
4575,2015,1,9,NRMN,19.1
4576,2015,1,10,NRMN,18.07
4577,2015,1,11,NRMN,31.18
4578,2015,1,12,NRMN,27.25
4579,2015,1,13,NRMN,19.21
4580,2015,1,14,NRMN,21.77
4581,2015,1,15,NRMN,28.14
4582,2015,1,16,NRMN,25.95
4583,2015,1,17,NRMN,35.81
4584,2015,1,18,NRMN,26.8
4585,2015,1,19,NRMN,32.85
4586,2015,1,20,NRMN,34.57
4587,2015,1,21,NRMN,30.64
4588,2015,1,22,NRMN,32.4
4589,2015,1,23,NRMN,29.58
4590,2015,1,24,NRMN,27.74
4591,2015,1,25,NRMN,33.18
4592,2015,1,26,NRMN,26.64
4593,2015,1,27,NRMN,37.01
4594,2015,1,28,NRMN,46.89
4595,2015,1,29,NRMN,39.43
4596,2015,1,30,NRMN,31.18
4597,2015,1,31,NRMN,39.99
4598,2015,2,1,NRMN,21.86
4599,2015,2,2,NRMN,15.3
4600,2015,2,3,NRMN,27.26
4601,2015,2,4,NRMN,25.45
4602,2015,2,5,NRMN,18.24
4603,2015,2,6,NRMN,26.84
4604,2015,2,7,NRMN,41.52
4605,2015,2,8,NRMN,34.81
4606,2015,2,9,NRMN,40.16
4607,2015,2,10,NRMN,37.84
4608,2015,2,11,NRMN,35.74
4609,2015,2,12,NRMN,24.61
4610,2015,2,13,NRMN,33.12
4611,2015,2,14,NRMN,31.57
4612,2015,2,15,NRMN,28.19
4613,2015,2,16,NRMN,20.6
4614,2015,2,17,NRMN,21.0
4615,2015,2,18,NRMN,22.48
4616,2015,2,19,NRMN,21.14
4617,2015,2,20,NRMN,36.47
4618,2015,2,21,NRMN,37.16
4619,2015,2,22,NRMN,22.07
4620,2015,2,23,NRMN,18.63
4621,2015,2,24,NRMN,20.01
4622,2015,2,25,NRMN,26.41
4623,2015,2,26,NRMN,20.58
4624,2015,2,27,NRMN,17.04
4625,2015,2,28,NRMN,17.62
4626,2015,3,1,NRMN,26.22
4627,2015,3,2,NRMN,27.08
4628,2015,3,3,NRMN,36.6
4629,2015,3,4,NRMN,22.86
4630,2015,3,5,NRMN,8.91
4631,2015,3,6,NRMN,26.31
4632,2015,3,7,NRMN,31.78
4633,2015,3,8,NRMN,47.84
4634,2015,3,9,NRMN,45.83
4635,2015,3,10,NRMN,45.79
4636,2015,3,11,NRMN,38.29
4637,2015,3,12,NRMN,40.12
4638,2015,3,13,NRMN,45.52
4639,2015,3,14,NRMN,48.24
4640,2015,3,15,NRMN,39.78
4641,2015,3,16,NRMN,48.67
4642,2015,3,17,NRMN,53.04
4643,2015,3,18,NRMN,48.33
4644,2015,3,19,NRMN,47.86
4645,2015,3,20,NRMN,43.62
4646,2015,3,21,NRMN,43.41
4647,2015,3,22,NRMN,50.52
4648,2015,3,23,NRMN,49.93
4649,2015,3,24,NRMN,49.39
4650,2015,3,25,NRMN,47.34
4651,2015,3,26,NRMN,40.73
4652,2015,3,27,NRMN,43.83
4653,2015,3,28,NRMN,45.43
4654,2015,3,29,NRMN,48.11
4655,2015,3,30,NRMN,41.88
4656,2015,3,31,NRMN,57.58
4657,2015,4,1,NRMN,54.16
4658,2015,4,2,NRMN,64.99
4659,2015,4,3,NRMN,45.26
4660,2015,4,4,NRMN,36.55
4661,2015,4,5,NRMN,48.07
4662,2015,4,6,NRMN,53.42
4663,2015,4,7,NRMN,64.89
4664,2015,4,8,NRMN,67.68
4665,2015,4,9,NRMN,49.23
4666,2015,4,10,NRMN,38.4
4667,2015,4,11,NRMN,51.67
4668,2015,4,12,NRMN,61.86
4669,2015,4,13,NRMN,54.03
4670,2015,4,14,NRMN,50.07
4671,2015,4,15,NRMN,52.34
4672,2015,4,16,NRMN,54.1
4673,2015,4,17,NRMN,57.78
4674,2015,4,18,NRMN,54.9
4675,2015,4,19,NRMN,43.49
4676,2015,4,20,NRMN,40.4
4677,2015,4,21,NRMN,51.24
4678,2015,4,22,NRMN,52.56
4679,2015,4,23,NRMN,49.26
4680,2015,4,24,NRMN,60.84
4681,2015,4,25,NRMN,53.56
4682,2015,4,26,NRMN,55.38
4683,2015,4,27,NRMN,47.53
4684,2015,4,28,NRMN,46.24
4685,2015,4,29,NRMN,43.73
4686,2015,4,30,NRMN,45.7
4687,2015,5,1,NRMN,49.14
4688,2015,5,2,NRMN,56.3
4689,2015,5,3,NRMN,61.68
4690,2015,5,4,NRMN,60.06
4691,2015,5,5,NRMN,60.21
4692,2015,5,6,NRMN,58.41
4693,2015,5,7,NRMN,60.03
4694,2015,5,8,NRMN,59.04
4695,2015,5,9,NRMN,63.19
4696,2015,5,10,NRMN,58.24
4697,2015,5,11,NRMN,47.57
4698,2015,5,12,NRMN,47.73
4699,2015,5,13,NRMN,53.65
4700,2015,5,14,NRMN,63.1
4701,2015,5,15,NRMN,62.91
4702,2015,5,16,NRMN,62.31
4703,2015,5,17,NRMN,64.15
4704,2015,5,18,NRMN,65.26
4705,2015,5,19,NRMN,61.14
4706,2015,5,20,NRMN,53.78
4707,2015,5,21,NRMN,49.75
4708,2015,5,22,NRMN,53.71
4709,2015,5,23,NRMN,57.52
4710,2015,5,24,NRMN,59.68
4711,2015,5,25,NRMN,55.94
4712,2015,5,26,NRMN,55.15
4713,2015,5,27,NRMN,63.88
4714,2015,5,28,NRMN,63.73
4715,2015,5,29,NRMN,64.09
4716,2015,5,30,NRMN,57.31
4717,2015,5,31,NRMN,55.51
4718,2015,6,1,NRMN,54.5
4719,2015,6,2,NRMN,65.55
4720,2015,6,3,NRMN,68.04
4721,2015,6,4,NRMN,69.48
4722,2015,6,5,NRMN,68.65
4723,2015,6,6,NRMN,69.85
4724,2015,6,7,NRMN,70.92
4725,2015,6,8,NRMN,69.03
4726,2015,6,9,NRMN,67.08
4727,2015,6,10,NRMN,71.42
4728,2015,6,11,NRMN,74.5
4729,2015,6,12,NRMN,68.09
4730,2015,6,13,NRMN,66.92
4731,2015,6,14,NRMN,71.35
4732,2015,6,15,NRMN,70.39
4733,2015,6,16,NRMN,70.09
4734,2015,6,17,NRMN,68.86
4735,2015,6,18,NRMN,68.43
4736,2015,6,19,NRMN,66.94
4737,2015,6,20,NRMN,75.04
4738,2015,6,21,NRMN,72.27
4739,2015,6,22,NRMN,73.69
4740,2015,6,23,NRMN,72.7
4741,2015,6,24,NRMN,73.4
4742,2015,6,25,NRMN,74.66
4743,2015,6,26,NRMN,71.47
4744,2015,6,27,NRMN,68.49
4745,2015,6,28,NRMN,63.5
4746,2015,6,29,NRMN,68.02
4747,2015,6,30,NRMN,67.03
4748,2015,7,1,NRMN,72.72
4749,2015,7,2,NRMN,71.82
4750,2015,7,3,NRMN,66.38
4751,2015,7,4,NRMN,69.55
4752,2015,7,5,NRMN,72.48
4753,2015,7,6,NRMN,71.98
4754,2015,7,7,NRMN,67.51
4755,2015,7,8,NRMN,65.46
4756,2015,7,9,NRMN,69.44
4757,2015,7,10,NRMN,72.45
4758,2015,7,11,NRMN,73.11
4759,2015,7,12,NRMN,73.92
4760,2015,7,13,NRMN,73.81
4761,2015,7,14,NRMN,74.55
4762,2015,7,15,NRMN,74.08
4763,2015,7,16,NRMN,71.94
4764,2015,7,17,NRMN,75.65
4765,2015,7,18,NRMN,76.82
4766,2015,7,19,NRMN,74.66
4767,2015,7,20,NRMN,75.15
4768,2015,7,21,NRMN,71.62
4769,2015,7,22,NRMN,71.8
4770,2015,7,23,NRMN,77.38
4771,2015,7,24,NRMN,75.06
4772,2015,7,25,NRMN,74.01
4773,2015,7,26,NRMN,71.98
4774,2015,7,27,NRMN,74.62
4775,2015,7,28,NRMN,75.43
4776,2015,7,29,NRMN,74.05
4777,2015,7,30,NRMN,74.61
4778,2015,7,31,NRMN,72.57
4779,2015,8,1,NRMN,70.36
4780,2015,8,2,NRMN,71.49
4781,2015,8,3,NRMN,71.46
4782,2015,8,4,NRMN,70.56
4783,2015,8,5,NRMN,74.01
4784,2015,8,6,NRMN,75.65
4785,2015,8,7,NRMN,78.51
4786,2015,8,8,NRMN,74.88
4787,2015,8,9,NRMN,77.47
4788,2015,8,10,NRMN,75.33
4789,2015,8,11,NRMN,72.84
4790,2015,8,12,NRMN,67.96
4791,2015,8,13,NRMN,66.9
4792,2015,8,14,NRMN,67.66
4793,2015,8,15,NRMN,66.72
4794,2015,8,16,NRMN,64.08
4795,2015,8,17,NRMN,71.67
4796,2015,8,18,NRMN,73.94
4797,2015,8,19,NRMN,57.11
4798,2015,8,20,NRMN,52.36
4799,2015,8,21,NRMN,69.55
4800,2015,8,22,NRMN,70.63
4801,2015,8,23,NRMN,68.11
4802,2015,8,24,NRMN,65.34
4803,2015,8,25,NRMN,63.3
4804,2015,8,26,NRMN,70.27
4805,2015,8,27,NRMN,69.87
4806,2015,8,28,NRMN,70.93
4807,2015,8,29,NRMN,66.78
4808,2015,8,30,NRMN,66.04
4809,2015,8,31,NRMN,69.44
4810,2015,9,1,NRMN,68.72
4811,2015,9,2,NRMN,70.27
4812,2015,9,3,NRMN,69.57
4813,2015,9,4,NRMN,71.98
4814,2015,9,5,NRMN,74.48
4815,2015,9,6,NRMN,75.11
4816,2015,9,7,NRMN,75.67
4817,2015,9,8,NRMN,72.16
4818,2015,9,9,NRMN,70.77
4819,2015,9,10,NRMN,64.47
4820,2015,9,11,NRMN,63.46
4821,2015,9,12,NRMN,56.41
4822,2015,9,13,NRMN,60.08
4823,2015,9,14,NRMN,63.86
4824,2015,9,15,NRMN,64.56
4825,2015,9,16,NRMN,71.65
4826,2015,9,17,NRMN,73.98
4827,2015,9,18,NRMN,71.26
4828,2015,9,19,NRMN,62.44
4829,2015,9,20,NRMN,62.17
4830,2015,9,21,NRMN,61.79
4831,2015,9,22,NRMN,69.96
4832,2015,9,23,NRMN,67.69
4833,2015,9,24,NRMN,67.21
4834,2015,9,25,NRMN,61.9
4835,2015,9,26,NRMN,60.85
4836,2015,9,27,NRMN,57.25
4837,2015,9,28,NRMN,58.14
4838,2015,9,29,NRMN,58.71
4839,2015,9,30,NRMN,61.23
4840,2015,10,1,NRMN,57.52
4841,2015,10,2,NRMN,49.73
4842,2015,10,3,NRMN,47.46
4843,2015,10,4,NRMN,49.05
4844,2015,10,5,NRMN,54.3
4845,2015,10,6,NRMN,50.59
4846,2015,10,7,NRMN,54.39
4847,2015,10,8,NRMN,57.04
4848,2015,10,9,NRMN,54.03
4849,2015,10,10,NRMN,48.47
4850,2015,10,11,NRMN,60.26
4851,2015,10,12,NRMN,52.95
4852,2015,10,13,NRMN,44.49
4853,2015,10,14,NRMN,51.75
4854,2015,10,15,NRMN,64.94
4855,2015,10,16,NRMN,52.45
4856,2015,10,17,NRMN,50.54
4857,2015,10,18,NRMN,51.44
4858,2015,10,19,NRMN,53.28
4859,2015,10,20,NRMN,59.49
4860,2015,10,21,NRMN,60.19
4861,2015,10,22,NRMN,64.0
4862,2015,10,23,NRMN,63.52
4863,2015,10,24,NRMN,51.35
4864,2015,10,25,NRMN,44.03
4865,2015,10,26,NRMN,40.09
4866,2015,10,27,NRMN,47.25
4867,2015,10,28,NRMN,48.02
4868,2015,10,29,NRMN,43.79
4869,2015,10,30,NRMN,47.12
4870,2015,10,31,NRMN,41.4
4871,2015,11,1,NRMN,39.2
4872,2015,11,2,NRMN,48.0
4873,2015,11,3,NRMN,57.11
4874,2015,11,4,NRMN,61.21
4875,2015,11,5,NRMN,49.91
4876,2015,11,6,NRMN,43.77
4877,2015,11,7,NRMN,43.06
4878,2015,11,8,NRMN,36.69
4879,2015,11,9,NRMN,37.0
4880,2015,11,10,NRMN,49.42
4881,2015,11,11,NRMN,42.59
4882,2015,11,12,NRMN,35.31
4883,2015,11,13,NRMN,32.27
4884,2015,11,14,NRMN,38.28
4885,2015,11,15,NRMN,48.4
4886,2015,11,16,NRMN,50.14
4887,2015,11,17,NRMN,43.51
4888,2015,11,18,NRMN,39.81
4889,2015,11,19,NRMN,41.06
4890,2015,11,20,NRMN,36.65
4891,2015,11,21,NRMN,28.13
4892,2015,11,22,NRMN,25.91
4893,2015,11,23,NRMN,33.19
4894,2015,11,24,NRMN,39.04
4895,2015,11,25,NRMN,40.95
4896,2015,11,26,NRMN,38.16
4897,2015,11,27,NRMN,31.15
4898,2015,11,28,NRMN,31.22
4899,2015,11,29,NRMN,33.26
4900,2015,11,30,NRMN,29.16
4901,2015,12,1,NRMN,28.44
4902,2015,12,2,NRMN,29.92
4903,2015,12,3,NRMN,28.86
4904,2015,12,4,NRMN,29.88
4905,2015,12,5,NRMN,37.33
4906,2015,12,6,NRMN,33.58
4907,2015,12,7,NRMN,28.79
4908,2015,12,8,NRMN,42.21
4909,2015,12,9,NRMN,36.81
4910,2015,12,10,NRMN,42.35
4911,2015,12,11,NRMN,41.17
4912,2015,12,12,NRMN,61.7
4913,2015,12,13,NRMN,41.34
4914,2015,12,14,NRMN,37.94
4915,2015,12,15,NRMN,45.96
4916,2015,12,16,NRMN,27.65
4917,2015,12,17,NRMN,24.59
4918,2015,12,18,NRMN,21.83
4919,2015,12,19,NRMN,33.29
4920,2015,12,20,NRMN,48.85
4921,2015,12,21,NRMN,36.29
4922,2015,12,22,NRMN,31.67
4923,2015,12,23,NRMN,40.67
4924,2015,12,24,NRMN,35.83
4925,2015,12,25,NRMN,32.27
4926,2015,12,26,NRMN,38.35
4927,2015,12,27,NRMN,31.65
4928,2015,12,28,NRMN,24.91
4929,2015,12,29,NRMN,21.17
4930,2015,12,30,NRMN,29.27
4931,2015,12,31,NRMN,30.21
4932,2016,1,1,NRMN,25.67
4933,2016,1,2,NRMN,27.96
4934,2016,1,3,NRMN,25.48
4935,2016,1,4,NRMN,23.6
4936,2016,1,5,NRMN,22.21
4937,2016,1,6,NRMN,35.3
4938,2016,1,7,NRMN,38.84
4939,2016,1,8,NRMN,33.58
4940,2016,1,9,NRMN,23.93
4941,2016,1,10,NRMN,15.62
4942,2016,1,11,NRMN,26.93
4943,2016,1,12,NRMN,26.63
4944,2016,1,13,NRMN,25.67
4945,2016,1,14,NRMN,37.56
4946,2016,1,15,NRMN,36.47
4947,2016,1,16,NRMN,25.19
4948,2016,1,17,NRMN,22.36
4949,2016,1,18,NRMN,20.12
4950,2016,1,19,NRMN,28.13
4951,2016,1,20,NRMN,28.61
4952,2016,1,21,NRMN,31.72
4953,2016,1,22,NRMN,27.4
4954,2016,1,23,NRMN,25.72
4955,2016,1,24,NRMN,35.56
4956,2016,1,25,NRMN,34.21
4957,2016,1,26,NRMN,25.95
4958,2016,1,27,NRMN,21.39
4959,2016,1,28,NRMN,29.92
4960,2016,1,29,NRMN,41.75
4961,2016,1,30,NRMN,33.76
4962,2016,1,31,NRMN,39.35
4963,2016,2,1,NRMN,35.57
4964,2016,2,2,NRMN,34.28
4965,2016,2,3,NRMN,28.68
4966,2016,2,4,NRMN,22.47
4967,2016,2,5,NRMN,33.74
4968,2016,2,6,NRMN,37.92
4969,2016,2,7,NRMN,33.12
4970,2016,2,8,NRMN,30.63
4971,2016,2,9,NRMN,26.94
4972,2016,2,10,NRMN,24.78
4973,2016,2,11,NRMN,35.95
4974,2016,2,12,NRMN,31.15
4975,2016,2,13,NRMN,30.36
4976,2016,2,14,NRMN,42.86
4977,2016,2,15,NRMN,38.68
4978,2016,2,16,NRMN,36.79
4979,2016,2,17,NRMN,32.34
4980,2016,2,18,NRMN,51.51
4981,2016,2,19,NRMN,56.5
4982,2016,2,20,NRMN,53.65
4983,2016,2,21,NRMN,48.38
4984,2016,2,22,NRMN,38.15
4985,2016,2,23,NRMN,39.6
4986,2016,2,24,NRMN,33.79
4987,2016,2,25,NRMN,29.91
4988,2016,2,26,NRMN,23.73
4989,2016,2,27,NRMN,34.41
4990,2016,2,28,NRMN,46.74
4991,2016,2,29,NRMN,41.83
4992,2016,3,1,NRMN,39.31
4993,2016,3,2,NRMN,40.09
4994,2016,3,3,NRMN,40.74
4995,2016,3,4,NRMN,35.97
4996,2016,3,5,NRMN,38.47
4997,2016,3,6,NRMN,52.21
4998,2016,3,7,NRMN,58.89
4999,2016,3,8,NRMN,52.16
5000,2016,3,9,NRMN,48.29
5001,2016,3,10,NRMN,54.36
5002,2016,3,11,NRMN,49.68
5003,2016,3,12,NRMN,53.8
5004,2016,3,13,NRMN,50.34
5005,2016,3,14,NRMN,47.17
5006,2016,3,15,NRMN,49.35
5007,2016,3,16,NRMN,36.9
5008,2016,3,17,NRMN,48.74
5009,2016,3,18,NRMN,37.73
5010,2016,3,19,NRMN,33.11
5011,2016,3,20,NRMN,28.19
5012,2016,3,21,NRMN,30.76
5013,2016,3,22,NRMN,47.7
5014,2016,3,23,NRMN,46.51
5015,2016,3,24,NRMN,37.1
5016,2016,3,25,NRMN,28.48
5017,2016,3,26,NRMN,49.3
5018,2016,3,27,NRMN,37.51
5019,2016,3,28,NRMN,31.23
5020,2016,3,29,NRMN,50.9
5021,2016,3,30,NRMN,61.3
5022,2016,3,31,NRMN,48.58
5023,2016,4,1,NRMN,44.28
5024,2016,4,2,NRMN,31.67
5025,2016,4,3,NRMN,45.09
5026,2016,4,4,NRMN,49.51
5027,2016,4,5,NRMN,55.2
5028,2016,4,6,NRMN,49.06
5029,2016,4,7,NRMN,48.29
5030,2016,4,8,NRMN,41.41
5031,2016,4,9,NRMN,49.19
5032,2016,4,10,NRMN,56.25
5033,2016,4,11,NRMN,49.37
5034,2016,4,12,NRMN,42.81
5035,2016,4,13,NRMN,52.65
5036,2016,4,14,NRMN,60.67
5037,2016,4,15,NRMN,54.75
5038,2016,4,16,NRMN,62.11
5039,2016,4,17,NRMN,80.36
5040,2016,4,18,NRMN,88.85
5041,2016,4,19,NRMN,86.98
5042,2016,4,20,NRMN,74.73
5043,2016,4,21,NRMN,51.57
5044,2016,4,22,NRMN,49.86
5045,2016,4,23,NRMN,49.75
5046,2016,4,24,NRMN,60.37
5047,2016,4,25,NRMN,66.15
5048,2016,4,26,NRMN,57.4
5049,2016,4,27,NRMN,51.82
5050,2016,4,28,NRMN,49.66
5051,2016,4,29,NRMN,54.61
5052,2016,4,30,NRMN,48.61
5053,2016,5,1,NRMN,46.28
5054,2016,5,2,NRMN,45.67
5055,2016,5,3,NRMN,40.49
5056,2016,5,4,NRMN,49.21
5057,2016,5,5,NRMN,46.39
5058,2016,5,6,NRMN,47.98
5059,2016,5,7,NRMN,57.25
5060,2016,5,8,NRMN,64.45
5061,2016,5,9,NRMN,63.16
5062,2016,5,10,NRMN,52.05
5063,2016,5,11,NRMN,64.9
5064,2016,5,12,NRMN,54.64
5065,2016,5,13,NRMN,51.08
5066,2016,5,14,NRMN,51.13
5067,2016,5,15,NRMN,50.5
5068,2016,5,16,NRMN,55.99
5069,2016,5,17,NRMN,55.36
5070,2016,5,18,NRMN,50.68
5071,2016,5,19,NRMN,50.85
5072,2016,5,20,NRMN,56.03
5073,2016,5,21,NRMN,62.38
5074,2016,5,22,NRMN,65.98
5075,2016,5,23,NRMN,64.08
5076,2016,5,24,NRMN,70.59
5077,2016,5,25,NRMN,74.89
5078,2016,5,26,NRMN,63.05
5079,2016,5,27,NRMN,63.57
5080,2016,5,28,NRMN,62.26
5081,2016,5,29,NRMN,67.53
5082,2016,5,30,NRMN,65.17
5083,2016,5,31,NRMN,66.79
5084,2016,6,1,NRMN,66.09
5085,2016,6,2,NRMN,66.69
5086,2016,6,3,NRMN,66.02
5087,2016,6,4,NRMN,62.11
5088,2016,6,5,NRMN,57.18
5089,2016,6,6,NRMN,56.52
5090,2016,6,7,NRMN,60.08
5091,2016,6,8,NRMN,66.69
5092,2016,6,9,NRMN,68.36
5093,2016,6,10,NRMN,71.91
5094,2016,6,11,NRMN,71.38
5095,2016,6,12,NRMN,68.54
5096,2016,6,13,NRMN,68.85
5097,2016,6,14,NRMN,69.26
5098,2016,6,15,NRMN,75.72
5099,2016,6,16,NRMN,75.58
5100,2016,6,17,NRMN,74.03
5101,2016,6,18,NRMN,72.28
5102,2016,6,19,NRMN,70.74
5103,2016,6,20,NRMN,72.52
5104,2016,6,21,NRMN,71.26
5105,2016,6,22,NRMN,76.32
5106,2016,6,23,NRMN,75.87
5107,2016,6,24,NRMN,74.89
5108,2016,6,25,NRMN,73.76
5109,2016,6,26,NRMN,70.45
5110,2016,6,27,NRMN,68.94
5111,2016,6,28,NRMN,72.41
5112,2016,6,29,NRMN,66.09
5113,2016,6,30,NRMN,71.38
5114,2016,7,1,NRMN,74.59
5115,2016,7,2,NRMN,73.72
5116,2016,7,3,NRMN,72.86
5117,2016,7,4,NRMN,71.26
5118,2016,7,5,NRMN,75.87
5119,2016,7,6,NRMN,79.2
5120,2016,7,7,NRMN,79.3
5121,2016,7,8,NRMN,72.09
5122,2016,7,9,NRMN,71.74
5123,2016,7,10,NRMN,69.06
5124,2016,7,11,NRMN,76.35
5125,2016,7,12,NRMN,76.55
5126,2016,7,13,NRMN,77.4
5127,2016,7,14,NRMN,71.82
5128,2016,7,15,NRMN,66.24
5129,2016,7,16,NRMN,71.29
5130,2016,7,17,NRMN,76.26
5131,2016,7,18,NRMN,73.58
5132,2016,7,19,NRMN,74.25
5133,2016,7,20,NRMN,76.23
5134,2016,7,21,NRMN,75.0
5135,2016,7,22,NRMN,74.48
5136,2016,7,23,NRMN,75.52
5137,2016,7,24,NRMN,75.6
5138,2016,7,25,NRMN,72.68
5139,2016,7,26,NRMN,72.19
5140,2016,7,27,NRMN,72.88
5141,2016,7,28,NRMN,72.03
5142,2016,7,29,NRMN,68.27
5143,2016,7,30,NRMN,72.95
5144,2016,7,31,NRMN,75.42
5145,2016,8,1,NRMN,77.14
5146,2016,8,2,NRMN,74.79
5147,2016,8,3,NRMN,74.44
5148,2016,8,4,NRMN,78.12
5149,2016,8,5,NRMN,75.0
5150,2016,8,6,NRMN,77.49
5151,2016,8,7,NRMN,74.64
5152,2016,8,8,NRMN,75.33
5153,2016,8,9,NRMN,75.04
5154,2016,8,10,NRMN,77.81
5155,2016,8,11,NRMN,78.62
5156,2016,8,12,NRMN,78.22
5157,2016,8,13,NRMN,71.15
5158,2016,8,14,NRMN,67.59
5159,2016,8,15,NRMN,70.2
5160,2016,8,16,NRMN,64.92
5161,2016,8,17,NRMN,69.19
5162,2016,8,18,NRMN,70.57
5163,2016,8,19,NRMN,69.44
5164,2016,8,20,NRMN,67.06
5165,2016,8,21,NRMN,57.51
5166,2016,8,22,NRMN,56.1
5167,2016,8,23,NRMN,73.87
5168,2016,8,24,NRMN,75.88
5169,2016,8,25,NRMN,72.72
5170,2016,8,26,NRMN,68.5
5171,2016,8,27,NRMN,70.0
5172,2016,8,28,NRMN,69.24
5173,2016,8,29,NRMN,68.7
5174,2016,8,30,NRMN,69.67
5175,2016,8,31,NRMN,69.71
5176,2016,9,1,NRMN,69.4
5177,2016,9,2,NRMN,67.26
5178,2016,9,3,NRMN,64.51
5179,2016,9,4,NRMN,68.23
5180,2016,9,5,NRMN,72.46
5181,2016,9,6,NRMN,74.37
5182,2016,9,7,NRMN,76.28
5183,2016,9,8,NRMN,77.83
5184,2016,9,9,NRMN,67.12
5185,2016,9,10,NRMN,56.86
5186,2016,9,11,NRMN,52.5
5187,2016,9,12,NRMN,63.55
5188,2016,9,13,NRMN,69.67
5189,2016,9,14,NRMN,65.1
5190,2016,9,15,NRMN,66.11
5191,2016,9,16,NRMN,67.42
5192,2016,9,17,NRMN,63.43
5193,2016,9,18,NRMN,63.19
5194,2016,9,19,NRMN,71.6
5195,2016,9,20,NRMN,73.72
